0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,label
0.6675092577934265,0.9206321239471436,4.44414524736203e-07,0.6944692730903625,0.8109593391418457,-0.009644369594752789,0.6939409971237183,0.7070237994194031,-0.01176351960748434,0.660554826259613,0.6435638070106506,-0.008918899111449718,0.6289620399475098,0.6357090473175049,-0.004229478072375059,0.6024320125579834,0.6772356629371643,-0.01101725548505783,0.5585594177246094,0.5790550708770752,-0.0078084589913487434,0.5356073975563049,0.5352265238761902,-0.005022028926759958,0.5165255069732666,0.5045212507247925,-0.00285969371907413,0.5692819356918335,0.7210854291915894,-0.004564556758850813,0.5294725894927979,0.6051477193832397,-0.0013198807137086987,0.5094194412231445,0.5459949374198914,7.679526788706426e-06,0.4943835139274597,0.5043147802352905,0.000918655889108777,0.5495418906211853,0.7679035663604736,0.002684392035007477,0.5158888101577759,0.6632722020149231,0.007823201827704906,0.5017170906066895,0.6007634401321411,0.007321467623114586,0.4922054409980774,0.5567595958709717,0.005747104063630104,0.5405647158622742,0.8105745315551758,0.009566484950482845,0.5193517804145813,0.7234393358230591,0.01747552864253521,0.514336347579956,0.6800519824028015,0.02309240587055683,0.5123046636581421,0.6494373679161072,0.026840349659323692,Tthank you
0.671528160572052,0.9143100380897522,4.0597075212644995e-07,0.6951451301574707,0.8029417991638184,-0.005152852740138769,0.6921584606170654,0.6997427940368652,-0.004920013714581728,0.6598655581474304,0.6401768922805786,-0.0009679887443780899,0.629282534122467,0.6374291777610779,0.004450338892638683,0.6017956733703613,0.6692116260528564,-0.003257388947531581,0.5566657781600952,0.5777866840362549,0.0013757188571617007,0.5339519381523132,0.5363787412643433,0.0038906224071979523,0.5151193141937256,0.507133960723877,0.00549490749835968,0.5700262784957886,0.7141430974006653,0.0005989228375256062,0.528344988822937,0.6039825081825256,0.00558758620172739,0.507498025894165,0.5481280088424683,0.006729662884026766,0.49138301610946655,0.5088917016983032,0.00706399604678154,0.5511118769645691,0.7640917301177979,0.005189850926399231,0.5154452323913574,0.6626184582710266,0.011297609657049179,0.5000684261322021,0.6019089818000793,0.010414209216833115,0.48953932523727417,0.5588739514350891,0.00813885685056448,0.5426976084709167,0.810757577419281,0.009731139056384563,0.5185913443565369,0.7271875143051147,0.018276391550898552,0.5124425292015076,0.6857463121414185,0.024231838062405586,0.5094566941261292,0.6557968854904175,0.027862243354320526,Tthank you
0.6704068183898926,0.915255069732666,4.113469174171769e-07,0.6948314309120178,0.8042603731155396,-0.008187051862478256,0.6923607587814331,0.7000038027763367,-0.008769474923610687,0.660773515701294,0.6388899683952332,-0.004980363883078098,0.6297436952590942,0.6307483911514282,0.000632271112408489,0.6017539501190186,0.6693571209907532,-0.004762162920087576,0.5576367378234863,0.5756434798240662,-0.000420855067204684,0.5350980162620544,0.533226728439331,0.001791107002645731,0.5163670182228088,0.5034240484237671,0.003328462364152074,0.5702396631240845,0.7138317227363586,0.0008040528045967221,0.5292214751243591,0.6039389967918396,0.006379276048392057,0.5074207782745361,0.5477486252784729,0.007217169273644686,0.4906814694404602,0.5083451867103577,0.007187590003013611,0.5517946481704712,0.7621221542358398,0.006766768172383308,0.5171398520469666,0.6621279716491699,0.013667488470673561,0.5009342432022095,0.6024283170700073,0.012368674390017986,0.48946261405944824,0.5595212578773499,0.009676728397607803,0.5434260964393616,0.8064173460006714,0.01231541857123375,0.5197151899337769,0.7250204086303711,0.02109627053141594,0.5121275782585144,0.6839472055435181,0.026348793879151344,0.507773756980896,0.653937816619873,0.02945987693965435,Tthank you
0.6707262992858887,0.9150230884552002,4.1746929468899907e-07,0.695410966873169,0.8018539547920227,-0.007070307154208422,0.6931514739990234,0.6991307139396667,-0.007660863921046257,0.6611029505729675,0.6391915678977966,-0.004216552246361971,0.6303467154502869,0.6319755911827087,0.0009119160240516067,0.6029398441314697,0.669268786907196,-0.004695254378020763,0.556993842124939,0.5758545994758606,-0.0001425031223334372,0.5341758728027344,0.5337886810302734,0.0025453921407461166,0.5155240297317505,0.5043943524360657,0.004398419056087732,0.570871889591217,0.7148189544677734,0.0001540128723718226,0.5291658043861389,0.60350102186203,0.00571372639387846,0.5080590844154358,0.548227071762085,0.007143730763345957,0.49196475744247437,0.5097519755363464,0.007551864255219698,0.5519251227378845,0.7641201019287109,0.005555156618356705,0.5171491503715515,0.660809338092804,0.012319766916334629,0.5020921230316162,0.6012861728668213,0.01183917187154293,0.4915228486061096,0.5592504739761353,0.009664187207818031,0.5435162782669067,0.8088759779930115,0.01066285464912653,0.5196118354797363,0.7245752215385437,0.01921387016773224,0.513064980506897,0.6828563213348389,0.02504991739988327,0.509358286857605,0.6529671549797058,0.028617536649107933,Tthank you
0.6711992621421814,0.9162647128105164,4.3086805590064614e-07,0.6951981782913208,0.8026269674301147,-0.008573894388973713,0.6905168294906616,0.6969898343086243,-0.009079518727958202,0.6562954187393188,0.6391483545303345,-0.005153353791683912,0.6263980865478516,0.6340132355690002,0.00040141071076504886,0.6004448533058167,0.6706515550613403,-0.00618298863992095,0.5576397776603699,0.5778161287307739,-0.001933622290380299,0.5351733565330505,0.53564453125,0.00022812682436779141,0.5158367156982422,0.505769670009613,0.001431561540812254,0.568540096282959,0.7152186632156372,-0.0008467838051728904,0.5288200378417969,0.6043208837509155,0.003782954066991806,0.5079135894775391,0.5458401441574097,0.004098854027688503,0.4915635585784912,0.5050646066665649,0.003773272968828678,0.5502070784568787,0.7641117572784424,0.005000460427254438,0.5151804685592651,0.6624246835708618,0.01018954161554575,0.5010474920272827,0.6009429097175598,0.007933242246508598,0.49128371477127075,0.5576050281524658,0.004927492700517178,0.5424637794494629,0.8083416819572449,0.010547288693487644,0.5190853476524353,0.7219168543815613,0.01726478338241577,0.5143464803695679,0.6795358061790466,0.021612782031297684,0.5127201676368713,0.6497273445129395,0.024340318515896797,Tthank you
0.6732288599014282,0.914377748966217,4.3358440393603814e-07,0.6959825754165649,0.8007792830467224,-0.00892265047878027,0.6904572248458862,0.6953220367431641,-0.00980225671082735,0.6562438607215881,0.6383426189422607,-0.006295639090240002,0.6253007650375366,0.6334426999092102,-0.0010730462381616235,0.6015536189079285,0.6701818108558655,-0.005884867627173662,0.5583751201629639,0.5783286690711975,-0.0020506028085947037,0.5360522270202637,0.535529375076294,-6.148830289021134e-05,0.517183244228363,0.5052557587623596,0.0011896762298420072,0.569809079170227,0.7145824432373047,-0.0005094343214295805,0.530592679977417,0.6040066480636597,0.003980034496635199,0.5095429420471191,0.545616626739502,0.004508307669311762,0.49318987131118774,0.5048506855964661,0.004501576069742441,0.5512616634368896,0.7629218101501465,0.005212801042944193,0.5172315835952759,0.662120521068573,0.010727008804678917,0.5024077296257019,0.6006482839584351,0.008832900784909725,0.491955041885376,0.557403028011322,0.006045422982424498,0.542807936668396,0.8076516389846802,0.0105034951120615,0.5209838151931763,0.724718451499939,0.017736531794071198,0.5160790681838989,0.684072732925415,0.022346770390868187,0.5141177177429199,0.6559816002845764,0.02525397017598152,Tthank you
0.6699433326721191,0.911130428314209,4.4077592065150384e-07,0.6952096223831177,0.8010628819465637,-0.008668950758874416,0.6925400495529175,0.697813093662262,-0.009947610087692738,0.6592338681221008,0.638307511806488,-0.006445547565817833,0.6277594566345215,0.6245757937431335,-0.00097378168720752,0.6030510067939758,0.6680577993392944,-0.009892764501273632,0.5569100975990295,0.5717469453811646,-0.005939867813140154,0.5336750149726868,0.5298789739608765,-0.002541224705055356,0.5142329931259155,0.5012096166610718,0.0002742912038229406,0.5703349709510803,0.7128666639328003,-0.0036975766997784376,0.5276105403900146,0.5977327823638916,0.0008615865372121334,0.505875289440155,0.5393296480178833,0.003023584606125951,0.48922380805015564,0.4992319941520691,0.004518634639680386,0.5512785911560059,0.7608256936073303,0.0033430035691708326,0.5156100988388062,0.6570656895637512,0.009714613668620586,0.5018667578697205,0.5971589684486389,0.01023004949092865,0.49248552322387695,0.5557743310928345,0.009418127126991749,0.5428681373596191,0.8046244382858276,0.010032733902335167,0.5190932750701904,0.7165011763572693,0.018724454566836357,0.5136029124259949,0.673619270324707,0.025265362113714218,0.511124312877655,0.6444166898727417,0.02982812002301216,Tthank you
0.6701024174690247,0.9122531414031982,4.171888008386304e-07,0.6942570805549622,0.8000643849372864,-0.0066373650915920734,0.6921035647392273,0.6995683312416077,-0.007160876877605915,0.6617512702941895,0.6412707567214966,-0.004363612271845341,0.6319177150726318,0.6258050799369812,-0.00011432653991505504,0.6013743281364441,0.6654080748558044,-0.002927295630797744,0.5542909502983093,0.5724576115608215,0.0008343220106326044,0.5315194725990295,0.5323894023895264,0.002224576659500599,0.5131745934486389,0.5040296316146851,0.0034779058769345284,0.5702534317970276,0.7111873626708984,0.0011269754031673074,0.526250958442688,0.6025055050849915,0.007625283673405647,0.5037738084793091,0.5462669134140015,0.008464240469038486,0.48698681592941284,0.5072227716445923,0.00821452122181654,0.55239337682724,0.7623653411865234,0.005481085740029812,0.5147245526313782,0.6625108122825623,0.012507962062954903,0.5002232789993286,0.6036434173583984,0.011286291293799877,0.4903196096420288,0.5620189905166626,0.008593030273914337,0.5447229146957397,0.810228705406189,0.009493233636021614,0.5191760659217834,0.7293166518211365,0.01747964695096016,0.513462483882904,0.6889488101005554,0.02285090461373329,0.5109850764274597,0.6604049205780029,0.02622116357088089,Tthank you
0.669643223285675,0.9123687744140625,4.1547514229023363e-07,0.694115400314331,0.8009253740310669,-0.006754839327186346,0.6910598278045654,0.6982566118240356,-0.006797106005251408,0.659743070602417,0.6412355303764343,-0.002902466105297208,0.6307847499847412,0.626538097858429,0.0027273930609226227,0.6015289425849915,0.6677995324134827,-0.0050094895996153355,0.5552853345870972,0.5738463997840881,-0.0009699432994239032,0.5323858261108398,0.5324767231941223,0.0015347315929830074,0.5131383538246155,0.5037144422531128,0.0034763282164931297,0.5699647068977356,0.7139672636985779,-0.000482027477119118,0.5264942049980164,0.6017849445343018,0.004319659899920225,0.5043824911117554,0.544293999671936,0.005408622324466705,0.4869142770767212,0.5046377182006836,0.00583415012806654,0.5516988039016724,0.7635341882705688,0.0046150172129273415,0.5147477388381958,0.6604194641113281,0.010365535505115986,0.5000697374343872,0.6007324457168579,0.009630166925489902,0.48911070823669434,0.5591357350349426,0.007867325097322464,0.5438106060028076,0.8091903924942017,0.009524490684270859,0.5174439549446106,0.7227963805198669,0.017395121976733208,0.5115841627120972,0.6825828552246094,0.023513328284025192,0.5085445046424866,0.6559918522834778,0.02766582742333412,Tthank you
0.6691527366638184,0.9121754169464111,4.113188083465502e-07,0.693591833114624,0.8005266785621643,-0.006964479573071003,0.6907069683074951,0.6991153955459595,-0.007138783577829599,0.6591745615005493,0.6431386470794678,-0.0035629591438919306,0.629027247428894,0.6357935667037964,0.0016136500053107738,0.5996536612510681,0.66766756772995,-0.003537054406479001,0.5549866557121277,0.5757061243057251,0.0010718121193349361,0.5340999960899353,0.5366561412811279,0.003184710396453738,0.5172438025474548,0.5093498229980469,0.004749983083456755,0.5684777498245239,0.7133322954177856,0.00120927719399333,0.5260748267173767,0.6052931547164917,0.007504921872168779,0.5049754977226257,0.5497151613235474,0.008434457704424858,0.48890143632888794,0.5109939575195312,0.00829060934484005,0.5506203174591064,0.7634357213973999,0.006391756236553192,0.5144107937812805,0.6643885374069214,0.013366169296205044,0.5001981258392334,0.6061026453971863,0.011985751800239086,0.4905022978782654,0.56504887342453,0.009261630475521088,0.5430845618247986,0.8092037439346313,0.01128346472978592,0.5180920362472534,0.7276106476783752,0.019875582307577133,0.5126662850379944,0.6871783137321472,0.025403356179594994,0.5105750560760498,0.6591461300849915,0.028748951852321625,Tthank you
